date,pct_change
2020-04-18,0.0
2020-04-19,-0.35842293906810374
2020-04-20,-0.11990407673860837
2020-04-21,2.0408163265306145
2020-04-22,1.0588235294117565
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,-0.2328288707799775
2020-04-27,-0.8168028004667427
2020-04-28,0.23529411764706687
2020-04-29,-0.7042253521126751
2020-04-30,0.47281323877068626
2020-05-01,-0.11764705882353343
2020-05-02,0.0
2020-05-03,0.35335689045936647
2020-05-04,-0.35211267605633756
2020-05-05,0.35335689045936647
2020-05-06,0.5868544600938996
2020-05-07,-0.2333722287047868
2020-05-08,-0.35087719298245723
2020-05-09,0.0
2020-05-10,-0.23474178403756207
2020-05-11,0.23529411764706687
2020-05-12,0.46948356807512415
2020-05-13,0.4672897196261738
2020-05-14,1.0465116279069875
2020-05-15,-0.4602991944764101
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.46242774566473965
2020-05-19,0.5753739930955071
2020-05-20,-0.3432494279176246
2020-05-21,0.11481056257176547
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,-0.11467889908256534
2020-05-29,0.0
2020-05-30,0.11481056257176547
2020-05-31,0.2293577981651307
2020-06-01,0.5720823798627039
2020-06-02,-0.11376564277588708
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.9111617312072884
2020-06-06,0.0
2020-06-07,-1.1286681715575675
2020-06-08,0.22831050228311334
2020-06-09,1.0250569476081939
2020-06-10,-0.11273957158962622
2020-06-11,0.3386004514672747
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,-0.7874015748031482
2020-06-15,0.6802721088435382
2020-06-16,-0.45045045045044585
2020-06-17,0.4524886877828038
2020-06-18,0.5630630630630629
2020-06-19,0.11198208286673506
2020-06-20,0.0
2020-06-21,0.4474272930648837
2020-06-22,1.1135857461024523
2020-06-23,0.0
2020-06-24,-0.3303964757709221
2020-06-25,-0.22099447513812542
2020-06-26,0.5537098560354448
2020-06-27,0.0
2020-06-28,0.22026431718060735
2020-06-29,0.219780219780219
2020-06-30,-0.5482456140350922
2020-07-01,0.330760749724357
2020-07-02,-0.219780219780219
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.9911894273127775
2020-07-08,-0.32715376226826187
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.3282275711159688
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.32715376226826187
2020-07-18,0.0
2020-07-19,0.3260869565217428
2020-07-20,1.5167930660888507
2020-07-21,1.4941302027748238
2020-07-22,1.2618296529968376
2020-07-23,0.5192107995846351
2020-07-24,0.10330578512396382
2020-07-25,0.20639834881321928
2020-07-26,2.162718846549949
2020-07-27,0.7056451612903247
2020-07-28,0.2002002002001957
2020-07-29,-0.29970029970030065
2020-07-30,0.30060120240480437
2020-07-31,0.4995004995004937
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,2.783300198807148
2020-08-04,1.1605415860735047
2020-08-05,0.9560229445506607
2020-08-06,-1.5151515151515138
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,-0.5769230769230749
2020-08-10,-6.092843326885877
2020-08-11,0.0
2020-08-12,2.162718846549949
2020-08-13,-0.9072580645161255
2020-08-14,0.0
2020-08-15,-0.5086469989827092
2020-08-16,2.4539877300613577
2020-08-17,0.7984031936127733
2020-08-18,-2.4752475247524774
2020-08-19,-0.7106598984771617
2020-08-20,0.2044989775051187
2020-08-21,0.0
2020-08-22,-0.20408163265306367
2020-08-23,-0.4089979550102263
2020-08-24,-1.129363449691989
2020-08-25,1.5576323987538832
2020-08-26,-0.9202453987730008
2020-08-27,1.6511867905056654
2020-08-28,-0.10152284263958977
2020-08-29,0.0
2020-08-30,0.20325203252031798
2020-08-31,0.6085192697768749
2020-09-01,-1.7137096774193505
2020-09-02,-0.7179487179487132
2020-09-03,-0.10330578512396382
2020-09-04,0.20682523267838704
2020-09-05,0.0
2020-09-06,-0.6191950464396245
2020-09-07,0.41536863966771254
2020-09-08,0.4136504653567741
2020-09-09,0.720906282183309
2020-09-10,-0.7157464212678932
2020-09-11,0.0
2020-09-12,-0.4119464469618972
2020-09-13,1.0341261633919352
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,-0.8188331627430934
2020-09-17,0.5159958720330149
2020-09-18,-0.30800821355235763
2020-09-19,0.0
2020-09-20,-2.059732234809475
2020-09-21,0.4206098843322792
2020-09-22,-1.8848167539266991
2020-09-23,0.0
2020-09-24,-0.6403415154749181
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.6444683136412444
2020-09-28,1.067235859124871
2020-09-29,-0.10559662090813271
2020-09-30,0.5285412262156397
2020-10-01,0.0
2020-10-02,-0.3154574132492094
2020-10-03,0.0
2020-10-04,0.31645569620253333
2020-10-05,-1.4721345951629883
2020-10-06,0.0
2020-10-07,0.6403415154749181
2020-10-08,1.378579003181346
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,-0.20920502092049986
2020-10-12,-1.4675052410901501
2020-10-13,0.8510638297872353
2020-10-14,-0.5274261603375519
2020-10-15,0.5302226935312904
2020-10-16,-0.5274261603375519
2020-10-17,0.0
2020-10-18,0.5302226935312904
2020-10-19,0.31645569620253333
2020-10-20,1.051524710830698
2020-10-21,-1.0405827263267442
2020-10-22,-0.4206098843322792
2020-10-23,0.10559662090812161
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,-0.8438818565400852
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.5319148936170137
2020-11-02,0.31746031746031633
2020-11-03,0.527426160337563
2020-11-04,1.4690451206715638
2020-11-05,0.0
2020-11-06,0.4136504653567741
2020-11-07,0.0
2020-11-08,-4.325437693099898
2020-11-09,0.8611410118406937
2020-11-10,-0.32017075773745907
2020-11-11,0.3211991434689532
2020-11-12,0.6403415154749181
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,-0.6362672322375418
2020-11-16,0.0
2020-11-17,-0.10672358591248265
2020-11-18,-1.0683760683760646
2020-11-19,0.5399568034557323
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,-2.0408163265306145
2020-11-23,-1.0964912280701733
2020-11-24,0.0
2020-11-25,0.11086474501109667
2020-11-26,-1.8826135105204922
2020-11-27,0.0
2020-11-28,0.3386004514672747
2020-11-29,-0.3374578177727794
2020-11-30,1.5801354401805856
2020-12-01,1.333333333333342
2020-12-02,0.6578947368421018
2020-12-03,-0.10893246187363426
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,0.4362050163576825
2020-12-07,0.7600434310532034
2020-12-08,-1.5086206896551713
2020-12-09,0.6564551422319376
2020-12-10,-0.6521739130434745
2020-12-11,0.4376367614879584
2020-12-12,0.0
2020-12-13,-0.43572984749454813
2020-12-14,1.3129102844638973
2020-12-15,0.0
2020-12-16,1.5118790496760237
2020-12-17,0.0
2020-12-18,-0.31914893617021045
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,-0.7470651013874119
2020-12-22,0.10752688172042113
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.42964554242750363
2020-12-26,0.0
2020-12-27,0.5347593582887722
2020-12-28,-0.42553191489361764
2020-12-29,0.0
2020-12-30,0.8547008547008517
2020-12-31,0.21186440677967155
2021-01-01,-0.10570824524313016
2021-01-02,0.0
2021-01-03,1.904761904761898
2021-01-04,0.31152647975076775
2021-01-05,-1.552795031055898
2021-01-06,0.0
2021-01-07,-0.8412197686645584
2021-01-08,-1.8027571580063628
2021-01-09,0.0
2021-01-10,-0.3239740820734305
2021-01-11,-0.325027085590468
2021-01-12,0.3260869565217428
2021-01-13,0.0
2021-01-14,-0.5417118093174467
2021-01-15,0.0
2021-01-16,-0.32679738562091387
2021-01-17,0.21857923497268228
2021-01-18,0.4362050163576825
2021-01-19,1.0857763300760048
2021-01-20,0.3222341568206222
2021-01-21,-0.6423982869379063
2021-01-22,0.0
2021-01-23,0.0
2021-01-24,0.3232758620689724
2021-01-25,-0.21482277121375182
2021-01-26,-0.32292787944026013
2021-01-27,0.0
2021-01-28,0.5399568034557323
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,0.3222341568206222
2021-02-01,-1.1777301927194839
2021-02-02,0.0
2021-02-03,-2.275189599133265
2021-02-04,0.8869179600886845
2021-02-05,-0.219780219780219
2021-02-06,0.0
2021-02-07,0.7709251101321479
2021-02-08,-0.10928961748634114
2021-02-09,0.4376367614879584
2021-02-10,-0.7625272331154731
2021-02-11,-0.3293084522502765
2021-02-12,-0.11013215859030367
2021-02-13,0.11025358324145973
2021-02-14,-0.11013215859030367
2021-02-15,-0.9922822491730932
2021-02-16,-0.8908685968819552
2021-02-17,0.0
2021-02-18,0.44943820224718767
2021-02-19,0.0
2021-02-20,0.0
2021-02-21,1.118568232662187
2021-02-22,0.0
2021-02-23,-0.7743362831858391
2021-02-24,-0.4459308807134854
2021-02-25,-2.127659574468088
2021-02-26,0.4576659038901587
2021-02-27,0.0
2021-02-28,-0.4555808656036442
2021-03-01,0.0
2021-03-02,-1.1441647597253968
2021-03-03,0.0
2021-03-04,-0.810185185185186
2021-03-05,0.0
2021-03-06,0.0
2021-03-07,-0.5834305717619559
2021-03-08,1.5258215962441257
2021-03-09,0.6936416184971206
2021-03-10,0.0
2021-03-11,-0.22962112514350874
2021-03-12,0.5753739930955071
2021-03-13,0.0
2021-03-14,0.11441647597254523
2021-03-15,-0.11428571428571122
2021-03-16,0.0
2021-03-17,-0.3432494279176246
2021-03-18,0.0
2021-03-19,0.6888633754305484
2021-03-20,0.0
2021-03-21,-0.34207525655644
2021-03-22,0.11441647597254523
2021-03-23,0.0
2021-03-24,-0.11428571428571122
2021-03-25,-0.3432494279176246
2021-03-26,0.0
2021-03-27,0.0
2021-03-28,-0.9184845005740572
2021-03-29,-1.6222479721900385
2021-03-30,1.1778563015312216
2021-03-31,0.465657741559955
2021-04-01,0.0
2021-04-02,0.34762456546928444
2021-04-03,0.0
2021-04-04,-0.2309468822170868
2021-04-05,0.578703703703698
2021-04-06,0.0
2021-04-07,0.5753739930955071
2021-04-08,-0.3432494279176246
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,-0.574052812858783
2021-04-12,0.0
2021-04-13,0.5773672055427337
2021-04-14,0.4592422502870175
2021-04-15,0.6857142857142895
2021-04-16,0.0
2021-04-17,0.0
2021-04-18,0.567536889897835
2021-04-19,0.0
2021-04-20,0.4514672686230181
2021-04-21,0.0
2021-04-22,0.44943820224718767
2021-04-23,0.0
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,-0.6711409395973145
2021-04-29,0.0
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,0.0
2021-05-03,0.0
2021-05-04,0.11261261261261701
2021-05-05,0.0
2021-05-06,1.6872890888638858
2021-05-07,0.0
2021-05-08,0.11061946902655162
2021-05-09,0.22099447513812542
2021-05-10,-0.22050716648290836
2021-05-11,0.0
2021-05-12,0.0
2021-05-13,-0.11049723756906271
2021-05-14,0.22123893805310324
2021-05-15,0.0
2021-05-16,0.7726269315673218
2021-05-17,0.10952902519167917
2021-05-18,0.6564551422319376
2021-05-19,-0.21739130434782483
2021-05-20,0.32679738562091387
2021-05-21,0.21715526601520097
2021-05-22,0.0
2021-05-23,0.3250270855904569
2021-05-24,0.4319654427645814
2021-05-25,0.0
2021-05-26,-0.21505376344086446
2021-05-27,0.3232758620689724
2021-05-28,0.3222341568206222
2021-05-29,0.0
2021-05-30,0.10706638115631772
2021-05-31,-0.42780748663101553
2021-06-01,0.0
2021-06-02,-1.074113856068748
2021-06-03,0.5428881650380024
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.21598272138227959
2021-06-07,-0.10775862068965747
2021-06-08,0.10787486515642097
2021-06-09,-0.5387931034482762
2021-06-10,-0.10834236186348933
2021-06-11,0.0
2021-06-12,0.0
2021-06-13,-0.8676789587852451
2021-06-14,-0.3282275711159688
2021-06-15,-1.9758507135016479
2021-06-16,-2.015677491601342
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.5714285714285783
2021-06-21,0.0
2021-06-22,0.2272727272727204
2021-06-23,0.0
2021-06-24,0.45351473922903285
2021-06-25,0.3386004514672747
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,-0.3374578177727794
2021-06-29,0.11286681715576563
2021-06-30,0.0
2021-07-01,0.33821871476888976
2021-07-02,0.11235955056179137
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.6734006734006703
2021-07-06,0.0
2021-07-07,0.33444816053511683
2021-07-08,-0.33333333333332993
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.33444816053511683
2021-07-12,0.0
2021-07-13,0.7777777777777883
2021-07-14,0.330760749724357
2021-07-15,-0.3296703296703285
2021-07-16,-0.22050716648290836
2021-07-17,0.0
2021-07-18,-0.33149171270717703
2021-07-19,0.22172949002217113
2021-07-20,-0.4424778761061954
2021-07-21,0.33333333333334103
2021-07-22,-0.11074197120708451
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,-0.22172949002217113
2021-07-27,0.22222222222221255
2021-07-28,1.1086474501108556
2021-07-29,-0.43859649122807154
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,-0.22026431718061845
2021-08-02,0.0
2021-08-03,0.44150110375276164
2021-08-04,-0.5494505494505475
2021-08-05,-1.8784530386740328
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,-1.9144144144144115
2021-08-09,0.0
2021-08-10,1.0332950631458004
2021-08-11,0.11363636363637131
2021-08-12,1.3620885357548351
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.11198208286673506
2021-08-16,0.4474272930648837
2021-08-17,0.0
2021-08-18,-0.11135857461024301
2021-08-19,0.0
2021-08-20,-0.33444816053511683
2021-08-21,0.0
2021-08-22,1.118568232662187
2021-08-23,0.0
2021-08-24,-0.7743362831858391
2021-08-25,0.0
2021-08-26,0.8918617614269708
2021-08-27,0.0
2021-08-28,0.0
2021-08-29,-0.11049723756906271
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,-0.4424778761061954
2021-09-02,0.6666666666666599
2021-09-03,-0.22075055187638082
2021-09-04,0.0
2021-09-05,-0.22123893805309214
2021-09-06,-0.6651884700665134
2021-09-07,-0.22321428571429047
2021-09-08,0.3355704697986628
2021-09-09,0.0
2021-09-10,0.0
2021-09-11,0.0
2021-09-12,-0.11148272017836858
2021-09-13,0.44642857142858094
2021-09-14,0.0
2021-09-15,-1.8888888888888844
2021-09-16,-0.22650056625141968
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.2270147559591429
2021-09-20,0.9060022650056565
2021-09-21,-0.22446689113355678
2021-09-22,-1.3498312710911176
2021-09-23,0.3420752565564511
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,0.0
2021-09-28,-0.9090909090909038
2021-09-29,0.917431192660545
2021-09-30,0.2272727272727204
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.11337868480725266
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,-0.3397508493771184
2021-10-11,0.2272727272727204
2021-10-12,1.5873015873015817
2021-10-13,0.22321428571427937
2021-10-14,-1.1135857461024523
2021-10-15,0.0
2021-10-16,0.0
2021-10-17,0.0
2021-10-18,0.11261261261261701
2021-10-19,-0.11248593925758943
2021-10-20,0.0
2021-10-21,0.33783783783782884
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,0.7856341189674598
2021-10-25,-0.7795100222717122
2021-10-26,0.0
2021-10-27,0.33670033670034627
2021-10-28,-0.5592841163310935
2021-10-29,0.0
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,0.4499437570303799
2021-11-02,-0.7838745800671898
2021-11-03,0.7900677200902928
2021-11-04,0.4479283314669624
2021-11-05,0.0
2021-11-06,0.0
2021-11-07,0.11148272017837968
2021-11-08,0.22271714922048602
2021-11-09,1.4444444444444482
2021-11-10,1.4238773274917849
2021-11-11,0.4319654427645814
2021-11-12,-0.21505376344086446
2021-11-13,0.0
2021-11-14,0.21551724137931494
2021-11-15,-0.4301075268817178
2021-11-16,0.3239740820734305
2021-11-17,0.10764262648008671
2021-11-18,0.0
2021-11-19,-0.8602150537634357
2021-11-20,0.0
2021-11-21,-1.0845986984815648
2021-11-22,-0.7675438596491224
2021-11-23,-0.9944751381215422
2021-11-24,0.44642857142858094
2021-11-25,0.7777777777777883
2021-11-26,-0.7717750826901848
2021-11-27,0.0
2021-11-28,0.4444444444444473
2021-11-29,-1.106194690265483
2021-11-30,0.3355704697986628
2021-12-01,-0.7803790412486022
2021-12-02,0.6741573033707926
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.0
2021-12-06,0.0
2021-12-07,0.0
2021-12-08,-0.33482142857143016
2021-12-09,0.33594624860022737
2021-12-10,-0.22321428571429047
2021-12-11,0.0
2021-12-12,0.0
2021-12-13,0.0
2021-12-14,-0.5592841163310935
2021-12-15,1.2373453318335281
2021-12-16,0.33333333333334103
2021-12-17,-0.33222591362126463
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.33333333333334103
2021-12-23,0.0
2021-12-24,0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.33222591362125353
2021-12-28,-0.3311258278145712
2021-12-29,0.11074197120708451
2021-12-30,0.4424778761061843
2021-12-31,0.4405286343612369
2022-01-01,0.0
2022-01-02,-0.6578947368421018
2022-01-03,-0.11037527593819041
2022-01-04,0.8839779005524795
2022-01-05,-1.642935377875132
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.22271714922048602
2022-01-10,1.1111111111111072
2022-01-11,-0.219780219780219
2022-01-12,0.22026431718060735
2022-01-13,0.0
2022-01-14,-0.219780219780219
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,-0.22026431718061845
2022-01-18,1.324503311258285
2022-01-19,0.2178649237472685
2022-01-20,-0.3260869565217428
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.21810250817884125
2022-01-24,0.32644178454841466
2022-01-25,0.0
2022-01-26,-1.95227765726681
2022-01-27,-0.7743362831858391
2022-01-28,0.33444816053511683
2022-01-29,0.0
2022-01-30,0.22222222222221255
2022-01-31,0.0
2022-02-01,0.3325942350332678
2022-02-02,0.0
2022-02-03,0.33149171270718814
2022-02-04,-0.3303964757709221
2022-02-05,0.0
2022-02-06,0.33149171270718814
2022-02-07,0.33039647577093323
2022-02-08,0.0
2022-02-09,0.4390779363337094
2022-02-10,1.6393442622950838
2022-02-11,-0.10752688172043223
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,-0.32292787944026013
2022-02-15,0.0
2022-02-16,2.2678185745140356
2022-02-17,0.0
2022-02-18,0.21119324181626542
2022-02-19,0.10537407797681642
2022-02-20,-0.31578947368421373
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,1.6895459345301012
2022-02-24,-1.6614745586708168
2022-02-25,0.0
2022-02-26,0.42238648363253084
2022-02-27,0.3154574132492094
2022-02-28,1.2578616352201255
2022-03-01,0.0
2022-03-02,0.5175983436852993
2022-03-03,1.1328527291452062
2022-03-04,0.9164969450101923
2022-03-05,-0.10090817356205317
2022-03-06,-0.10101010101010166
2022-03-07,3.4378159757330717
2022-03-08,-1.564027370478982
2022-03-09,0.0
2022-03-10,0.3972194637537285
2022-03-11,0.29673590504450953
2022-03-12,0.0
2022-03-13,0.4930966469427922
2022-03-14,-0.7850834151128527
2022-03-15,0.0
2022-03-16,1.1869436201780381
2022-03-17,-0.3910068426197455
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,14.916584887144268
2022-03-21,-0.4269854824935915
2022-03-22,-3.0017152658662116
2022-03-23,0.7073386383731117
2022-03-24,-0.7023705004389869
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,-0.4420866489831976
2022-03-28,-1.0657193605683846
2022-03-29,0.0
2022-03-30,0.538599640933568
2022-03-31,-0.9821428571428537
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,1.5329125338142457
2022-04-05,-0.7104795737122527
2022-04-06,0.7155635062611854
2022-04-07,0.799289520426294
2022-04-08,0.17621145374449032
2022-04-09,0.79155672823219
2022-04-10,1.3961605584642323
2022-04-11,0.7745266781411297
2022-04-12,-0.4269854824935915
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,2.658662092624353
2022-04-18,1.1695906432748648
2022-04-19,4.789430222956237
2022-04-20,-1.3396375098502777
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,1.3578274760383424
2022-04-26,0.0
2022-04-27,-1.3396375098502777
2022-04-28,2.715654952076685
2022-04-29,0.8553654743390426
2022-04-30,2.2359290670778798
2022-05-01,-2.1870286576168962
2022-05-02,1.3107170393215073
2022-05-03,1.2937595129375978
2022-05-04,4.733283245679942
2022-05-05,2.510760401721668
2022-05-06,-3.2190342897130853
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,-2.8922631959508283
2022-05-10,0.0
2022-05-11,-2.978406552494417
2022-05-12,-1.304681504221028
2022-05-13,-0.9331259720062213
2022-05-14,-2.197802197802201
2022-05-15,-0.9630818619582704
2022-05-16,-0.8914100486223653
2022-05-17,-1.880621422730988
2022-05-18,0.0
2022-05-19,-3.3333333333333326
2022-05-20,0.5172413793103514
2022-05-21,0.0
2022-05-22,2.9159519725557415
2022-05-23,0.0
2022-05-24,0.49999999999998934
2022-05-25,-0.497512437810943
2022-05-26,0.0
2022-05-27,-1.0000000000000009
2022-05-28,0.0
2022-05-29,-1.4309764309764272
2022-05-30,-1.451750640478222
2022-05-31,-0.4332755632582286
2022-06-01,0.9573542210618013
2022-06-02,0.0
2022-06-03,-0.9482758620689702
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,-0.08703220191470518
2022-06-08,-0.7839721254355392
2022-06-09,0.7901668129938644
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,-0.7839721254355392
2022-06-13,-0.3511852502194879
2022-06-14,0.8810572687224738
2022-06-15,-0.4366812227074246
2022-06-16,0.43859649122806044
2022-06-17,0.3493449781659441
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.26109660574411553
2022-06-22,0.0
2022-06-23,-0.26041666666666297
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,-1.0443864229765065
2022-06-29,-0.527704485488123
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.08841732979663064
2022-07-03,-1.0600706713780883
2022-07-04,-2.0535714285714324
2022-07-05,0.0
2022-07-06,2.643573381950781
2022-07-07,1.5097690941385356
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,-1.049868766404205
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,-1.5030946065428874
2022-07-18,0.35906642728904536
2022-07-19,0.7155635062611854
2022-07-20,0.0
2022-07-21,0.444049733570151
2022-07-22,-0.2652519893899252
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.620567375886516
2022-07-28,0.7048458149779835
2022-07-29,1.4873140857392775
2022-07-30,0.8620689655172376
2022-07-31,0.5982905982905962
2022-08-01,0.0
2022-08-02,0.5097706032285432
2022-08-03,3.381234150464918
2022-08-04,-0.49059689288634134
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.6573541495480617
2022-08-08,-1.3061224489795964
2022-08-09,-0.7444168734491274
2022-08-10,-1.1666666666666714
2022-08-11,1.770657672849918
2022-08-12,0.5799502899751507
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,2.5535420098846684
2022-08-16,-0.8835341365461824
2022-08-17,0.8914100486223653
2022-08-18,-0.8835341365461824
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,-0.4862236628849326
2022-08-24,0.4071661237784907
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.5677210056772131
2022-08-28,0.0
2022-08-29,1.1290322580645107
2022-08-30,1.1961722488038173
